date,review,rating,user,source,month,year,neg_review,compound_score,pos_score,review_lem
2019-09-29 15:08:03,"After adding my things into the cart, then they show it's sold out. Waited a few days and it's still sold out. Most of the things i want are sold out, might as well don't sell??? It has been 2 months since i wanted to buy bottled/can drinks but always sold out. It kind of defeats the purpose of delivery. Would suggest for ntuc to restock them quickly. If not, you can always try Redmart lol. Even after update, the app is very laggy as well.",1,phoebe low,googleplay,9,2019,1,0.6804,0.106,adding thing cart show sold waited day still sold thing want sold might well sell month since wanted buy bottled drink always sold kind defeat purpose delivery would suggest restock quickly always try redmart lol even update laggy well
2019-10-18 18:41:24,"The new apps sucks. Loading for more than 10mins. Deleted apps n redownload, issue remains the same. Can't do anything except deleting the apps. Disappointment. Will place order with other online supermarket.",1,Shirley Lim,googleplay,10,2019,1,-0.7003,0.0,new suck loading min deleted n redownload issue remains anything except deleting disappointment place order online supermarket
2018-12-07 20:18:50,"Despite having a solid wifi connection, I keep getting a ""You are experiencing technical issue with your connecton. Please try again."" error every time I try to make payment. Very frustrating.",1,A Google user,googleplay,12,2018,1,-0.6171,0.063,despite solid wifi connection keep getting experiencing technical issue connecton please try error every time try make payment frustrating
2019-11-05 20:54:57,There is too much blank space! I can't even read the promo text without having to click in. The new screen can't even for 4 items! Too much white space! Omg,1,serwei lee,googleplay,11,2019,1,0.0,0.0,much blank space even read promo text without click new screen even item much white space omg
2019-09-23 14:43:13,Extremely terrible. Please fix the business accounts for this app. It used to be so good but now the business platform on the web suck and it's so slow and confusing. Please don't do this.,1,Artsyballoons,googleplay,9,2019,1,-0.3984,0.158,extremely terrible please fix business account used good business platform web suck slow confusing please
2020-07-03 09:06:10,"Tried 3 orders and it's so bad. First order my items got swapped with other lower cost products without any notice. Second order some of my items gets dropped just after check out. Third order is the cake. Just before delivery, items get dropped and notified by sms. What's the point of delivery and picking fees when items get dropped after checking out in the first place?!",1,Ilsunny Lo,googleplay,7,2020,1,-0.7896,0.0,tried order bad first order item got swapped lower cost product without notice second order item get dropped check third order cake delivery item get dropped notified sm point delivery picking fee item get dropped checking first place
2020-02-10 10:25:47,I have been ordering from this app. And nothing major happened. But today there was a prompt saying there is an error. When i uninstalled and reinstalled the app again it says my address is not serviceable. So whats going on?,1,riah ris,googleplay,2,2020,1,-0.5499,0.0,ordering nothing major happened today prompt saying error uninstalled reinstalled say address serviceable whats going
2019-11-14 19:04:27,Page loading takes forever now after the app was given a face lift recently. normal scroll through experience poor with need to load page every now and then. See more of the update wheel than contents.,1,seven henson,googleplay,11,2019,1,-0.4767,0.0,page loading take forever given face lift recently normal scroll experience poor need load page every see update wheel content
2019-10-02 12:35:57,"Needs alot of work done on this app, firstly, web and mobile cart not integrated, check out could be more seamless, auto log me out of my account alot of times...",1,Rachael Ong,googleplay,10,2019,1,0.0,0.0,need alot work done firstly web mobile cart integrated check could seamless auto log account alot time
2019-09-18 23:48:16,Quantity added to the cart is always not the same as the quantity indicated in the Saved List which is very annoying. And why cant we keep the app locked in? Even if we leave the app for just half an hour?,1,lance kum,googleplay,9,2019,1,-0.1909,0.06,quantity added cart always quantity indicated saved list annoying cant keep locked even leave half hour
2019-03-01 12:07:53,"Unable to submit webform problem exists since I started using app. Called 31389191 many times but IT team NEVER BOTHER ti resolve the issue. I also tried to submit using Chrome, but the same problem exists.",1,Joy BHX,googleplay,3,2019,1,-0.587,0.077,unable submit webform problem exists since started using called many time team never bother ti resolve issue also tried submit using chrome problem exists
2019-10-04 21:28:46,The new version is bad. The app keeps loading after I add an item to cart. Please fix it. The usability is bad as well.,1,Colyn Wang,googleplay,10,2019,1,-0.5574,0.136,new version bad keep loading add item cart please fix usability bad well
2019-09-28 19:58:08,"The contact page is hopeless. Cannot submit query for more than half an hour and need to reinput all over again. Reason due to verification for ""I am not a robot"". Submission hangs.",1,Siet Mee Lam,googleplay,9,2019,1,-0.4588,0.0,contact page hopeless cannot submit query half hour need reinput reason due verification robot submission hang
2019-01-30 11:35:50,"Just a note to all Fairprice On users as i have just experience this today.  You will never be able to contact them for any support.  No support agents ever answer their phone Contact us webpage cannot submit your issues Their support email address cannot be sent to  Frustrating 1 hour trying ways and means to get help so do use this as your discretion, and remember , when you need help - get ready for a long long long journey which may not have an end insight",1,Steven Lee,googleplay,1,2019,1,0.7988,0.134,note user experience today never able contact support support agent ever answer phone contact u webpage cannot submit issue support email address cannot sent frustrating hour trying way mean get help use discretion remember need help get ready long long long journey may end insight
